No,No
Email,Email
[GLOBAL],[GLOBAL]
[WEBSITE],[WEBSITE]
"[STORE VIEW]","[STORE VIEW]"
Yes,Sí
"Multiple Select","Selección Múltiple"
Dropdown,Desplegable
"The current module XML block name is undefined.","The current module XML block name is undefined."
"The current module form model pathname is undefined.","The current module form model pathname is undefined."
"Use helper with defined EAV entity.","Use helper with defined EAV entity."
"Default EAV Form","Formulario EAV (modelo Entidad-Atributo-Valor) por defecto"
"Please correct the values for minimum and maximum text length validation rules.","Please correct the values for minimum and maximum text length validation rules."
"Please correct the values for minimum and maximum date validation rules.","Please correct the values for minimum and maximum date validation rules."
"Text Field","Campo de Texto"
"Text Area","Area de Texto"
"Multiple Line","Línea Múltiple"
Date,Fecha
Yes/No,Sí/No
"File (attachment)","Archivo (adjunto)"
"Image File","Archivo de Imagen"
Alphanumeric,Alfanumérico
"Numeric Only","Solo numérico"
"Alpha Only","Solo Alfabeto"
URL,URL
"Strip HTML Tags","Eliminar etiquetas HTML"
"Escape HTML Entities","Escape de entidades HTML"
"Normalize Date","Normalizar Fecha"
"The attribute code is invalid. Please use only letters (a-z), numbers (0-9) or underscores (_) in this field. The first character should be a letter.","The attribute code is invalid. Please use only letters (a-z), numbers (0-9) or underscores (_) in this field. The first character should be a letter."
