" There was an error occurred during paying process.","支付过程中发生错误。"
"An error has occured","发生错误"
"An error occurred during the payment process.","支付过程中发生错误。"
"Bank","银行"
"Credit Mutuel","法国互助信贷银行"
"Customer Interface language","客户界面语言"
"Customer has returned from Cybermut.","客户已从 Cybermut 返回。"
"Customer was redirected to Cybermut","客户已被重定向至 Cybermut"
"Debug","调试"
"Dutch","荷兰语"
"Enabled","已启用"
"English","英语"
"French","法语"
"German","德语"
"Groupe CIC","Groupe CIC"
"Italian","意大利语"
"Key","密钥"
"New Order Status","新订单状态"
"OBC","OBC"
"Order #%s","订单# %s"
"Order number will be used if left empty.","如果留空，会使用订单号"
"Payment from Applicable Countries","从可接受的国家支付"
"Payment from Specific Countries","从指定的国家支付"
"Returned MAC is invalid. Order cancelled.","返回的 MAC 无效。订单已取消。"
"SHA Key","SHA 密钥"
"Site Code","站点代码"
"Sort Order","排序顺序"
"Spain","西班牙"
"TPE Number","TPE号码"
"Test Mode","测试模式"
"The customer successfully returned from Cybermut.","客户成功从Cybermut返回。"
"Title","标题"
"Transaction Description","转帐描述"
"You will be redirected to Cybermut in a few seconds.","几秒后，您将被重定向到Cybermut。"
"You will be redirected to Cybermut website when you place an order.","在您下单时，您将被重定向到Cybermut网站。"
