Ground,Ground,"duplicate (475-/home/vasily/dev/magento/app/code/core/Mage/Usa//Model/Shipping/Carrier/Fedex.php, 266-/home/vasily/dev/magento/app/code/core/Mage/Usa//Model/Shipping/Carrier/Dhl.php, 265-/home/vasily/dev/magento/app/code/core/Mage/Usa//Model/Shipping/Carrier/Ups.php)"
Letter,Letter,"duplicate (348-/home/vasily/dev/magento/app/code/core/Mage/Usa//Model/Shipping/Carrier/Usps.php, 269-/home/vasily/dev/magento/app/code/core/Mage/Usa//Model/Shipping/Carrier/Dhl.php)"
None,None,"duplicate (27-/home/vasily/dev/magento/app/code/core/Mage/Usa//Model/Shipping/Carrier/Dhl/Source/Freemethod.php, 27-/home/vasily/dev/magento/app/code/core/Mage/Usa//Model/Shipping/Carrier/Ups/Source/Freemethod.php, 27-/home/vasily/dev/magento/app/code/core/Mage/Usa//Model/Shipping/Carrier/Usps/Source/Freemethod.php, 27-/home/vasily/dev/magento/app/code/core/Mage/Usa//Model/Shipping/Carrier/Fedex/Source/Freemethod.php)"
