"3D Secure Check will be unavailable if CIM enabled.","3D Secure Controle zal niet beschikbaar zijn als CIM is ingeschakeld."
"<a href=""http://golinks.magento.com/authorize_netRegistration"" target=""_blank"">Sign up for Authorize.net</a>","<a href=""http://golinks.magento.com/authorize_netRegistration"" target=""_blank"">Geef je op voor Authorize.net</a>"
"Aurore","Aurore"
"Carte Bancaire CB","Bankpas CB"
"Diners Club","Diners Club"
"e-Carte Bleue","e-Carte Bleue"
"Enable 3D Secure Card Validation in Admin","Schakel 3D Secure Card-validatie in Admin"
"Enable 3D Secure Card Validation on Frontend","Schakel 3D Secure Card-validatie in aan de voorzijde"
"Enable CIM","CIM inschakelen"
"Inline CSS styles","Inline CSS-stijlen"
"Maestro","Maestro"
"Method is not present.","Methode is niet aanwezig."
"Payment Bridge action is not set.","Payment Bridge commando is niet ingesteld."
"Payment Bridge Styling","Payment Bridge Vormgeven"
"Use Current Design","Gebruik de huidige layout"
