ID,ID
No,Nr.
Action,Aktion
Edit,Bearbeiten
Results,Ergebnisse
Uses,"Anzahl der Einsätze"
Store,Speichern
Yes,Ja
"Add New Search Term","Neuen Suchbegriff hinzufügen"
"Search Query",Suchanfrage
"Redirect URL",Weiterleiten
"This search no longer exists.","This search no longer exists."
button_label,button_label
"Related Search Terms","Verwandte Suchbegriffe"
"We were unable to perform the search because a search engine misconfiguration.","We were unable to perform the search because a search engine misconfiguration."
"MySql Fulltext","MySql Volltext"
Solr,Solr
"Final commit","Finaler Commit"
"Partial commit","Eingeschränkter Commit"
"Engine autocommit",Engine-Autocommit
"Search Weight","Search Weight"
"Connection failed! Test again?","Connection failed! Test again?"
"Successful! Test again?","Successful! Test again?"
"Related search terms","Related search terms"
"Did you mean","Did you mean"
Synonym,"Synonym für"
"Suggested Term","In vorgeschlagenen Begriffen anzeigen"
