" was not delivered nor scanned"," was not delivered nor scanned"
"1 Day Freight","1 Day Freight"
"2 Day Freight","2 Day Freight"
"2Day","2Day"
"3 Day Freight","3 Day Freight"
"Access ID","Access ID"
"Access license number","Access license number"
"Account ID","Account ID"
"Account number","Account number"
"All Services","Tous les services"
"Allowed methods","Allowed methods"
"Bound Printed Matter","Bound Printed Matter"
"Business Service Center","Business Service Center"
"Container","Container"
"DHL","DHL"
"Delivered","Delivered"
"Destination type","Destination type"
"Displayed Error Message","Displayed Error Message"
"Drop Box","Drop Box"
"Dropoff","Dropoff"
"Empty response","Empty response"
"Enabled","Activé"
"Error #%s : %s (%s)","Erreur #%s : %s (%s)"
"Error #%s: %s","Erreur #%s: %s"
"Europe First Priority","Europe First Priority"
"Express","Express"
"Express 10:30 AM","Express 10:30 AM"
"Express Mail","Express Mail"
"Express Saturday","Express Saturday"
"Express Saver","Express Saver"
"FedEx","FedEx"
"FedEx 10kg Box","FedEx 10kg Box"
"FedEx 25kg Box","FedEx 25kg Box"
"FedEx Box","FedEx Box"
"FedEx Envelope","FedEx Envelope"
"FedEx Pak","FedEx Pak"
"FedEx Tube","FedEx Tube"
"First Overnight","First Overnight"
"First-Class","Première classe"
"Flat","Plat"
"Flat Rate Box","Flat Rate Box"
"Flat Rate Envelope","Flat Rate Envelope"
"Free method","Free method"
"Gateway URL","Gateway URL"
"Gateway XML URL","Gateway XML URL"
"Ground","Ground"
"Handling fee","Handling fee"
"Home Delivery","Livraison à domicile"
"International Economy","International Economy"
"International Express","International Express"
"International First","International First"
"International Priority","International Priority"
"Intl Economy Freight","Intl Economy Freight"
"Intl Priority Freight","Intl Priority Freight"
"Invalid DHL XML code for type %s: %s","Code XML DHL non valide pour le type %s: %s"
"Invalid DHL XML code type: %s","Type de code XML DHL non valide: %s"
"Invalid FedEx XML code for type %s: %s","Code XML FedEx non valide pour le type %s: %s"
"Invalid FedEx XML code type: %s","Type de code XML FedEx non valide: %s"
"Invalid UPS CGI code for type %s: %s","Code CGI UPS non valide pour le type %s: %s"
"Invalid UPS CGI code type: %s","Type de code CGI UPS non valide: %s"
"Invalid USPS XML code for type %s: %s","Code XML USPS non valide pour le type %s: %s"
"Invalid USPS XML code type: %s","Type de code XML USPS non valide: %s"
"Large","Grand"
"Letter","Lettre"
"Library","Bibliothèque"
"Machinable","Machinable"
"Media Mail","Media Mail"
"Minimum order amount for free shipping","Minimum order amount for free shipping"
"Next Afternoon","Après-midi suivante"
"No","Non"
"Non-rectangular","Non rectangulaire"
"Order","Commande"
"Origin of the shipment","Origin of the shipment"
"Oversize","Trop grand"
"Package","Paquet"
"Package Description","Package Description"
"Packaging","Packaging"
"Parcel","Colis"
"Parcel Post","Colis postal"
"Password","Mot de pase"
"Pickup method","Pickup method"
"Priority Mail","Priority Mail"
"Priority Overnight","Priority Overnight"
"Receiver","Receiver"
"Rectangular","Rectangulaire"
"Regular","Régulier"
"Regular Pickup","Regular Pickup"
"Request Courier","Request Courier"
"Response is in the wrong format","La réponse n'est pas dans le bon format"
"Second Day Service","Second Day Service"
"Sender","Expéditeur"
"Ship to Specific countries","Ship to Specific countries"
"Ship to applicable countries","Ship to applicable countries"
"Shipment Dutiable","Shipment Dutiable"
"Shipment Duty Payment Type","Shipment Duty Payment Type"
"Shipment picked up","Shipment picked up"
"Shipment type","Shipment type"
"Shipping key","Shipping key"
"Shipping key (International)","Shipping key (International)"
"Show method if not applicable","Show method if not applicable"
"Size","Size"
"Sorry not Found","Désolé, pas trouvé"
"Sort order","Ordre de tri"
"Standard Overnight","Standard Overnight"
"Station","Gare"
"Third Party","Third Party"
"Title","Titre"
"Tracking XML URL","Tracking XML URL"
"UPS","UPS"
"UPS type","UPS type"
"USPS","USPS"
"Unable to retrieve tracking","Unable to retrieve tracking"
"United Parcel Service","United Parcel Service"
"United Parcel Service XML","United Parcel Service XML"
"Unknown error","Erreur inconnue"
"User ID","ID utilisateur"
"UserId","UserId"
"Variable","Variable"
"Weight Unit","Weight Unit"
"Yes","Oui"
"Your Packaging","Votre paquet"
