"Allow Qty Below 0","Allow Qty Below 0"
"Allow Qty Below 0 and Notify Customer","Allow Qty Below 0 and Notify Customer"
"Backorders","Commande en rupture de stock"
"By Fixed value","remise d'une valeur de"
"By Percentage","remise (en \%)"
"Can not specify product identifier for order item","Can not specify product identifier for order item"
"Conditions Combination","Combinaison de conditions "
"Decrease Stock When Order is Placed","Decrease Stock When Order is Placed"
"Inventory","Inventaire"
"Maximum Qty Allowed in Shopping Cart","Quantité maxi autorisée dans le panier"
"Minimum Qty Allowed in Shopping Cart","Quantité mini autorisée dans le panier"
"Minimum Qty for Items' Status to be In Stock","Minimum Qty for Items' Status to be In Stock"
"No Backorders","No Backorders"
"Product Attribute","Attribut du produit"
"Rule price","prix"
"Some of the products are currently out of stock","Some of the products are currently out of stock"
"Some of the products can not be ordered in requested quantity","Some of the products can not be ordered in requested quantity"
"Some of the products cannot be ordered in the requested quantity","Some of the products cannot be ordered in the requested quantity"
"Stock Options","Stock Options"
"The maximum quantity allowed for purchase is %s.","The maximum quantity allowed for purchase is %s."
"The minimum quantity allowed for purchase is %s.","The minimum quantity allowed for purchase is %s."
"The requested quantity for ""%s"" is not available.","The requested quantity for ""%s"" is not available."
"The requested quantity is not available.","The requested quantity is not available."
"This product is currently out of stock.","This product is currently out of stock."
"To Fixed Value","nouveau prix"
"To Percentage","nouveau prix (en \%)"
"Update the Product","Mettre à jour le produit"
