"You tag was successfully saved","Votre tag a été enregistré"
"Your tag(s) have been submitted","Votre tag a été soumis"
"List","Liste"
"You tag was successfully deleted","Votre tag a été supprimé"
"Unable to save your tag. Please, try again later.","Impossible d'enregistrer votre tag. Veuillez réessayer plus tard."
"Price","Prix"
"All Tags","Tous les tags"
"Tag","Tag"
"Unable to save tag(s)","Impossible d'enregistrer le(s) tag(s)"
"Thank you. Your tag has been accepted for moderation.","Merci. Votre tag a été accepté pour modération."
"Unable to remove tag. Please, try again later.","Impossible de supprimer le tag. Veuillez réessayer plus tard."
"Grid","Grille"
"Products tagged with '%s'","Produits taggés avec '%s'"
"No matches found.","Aucune correspondance trouvée."
"Data integrity: No header row found for attribute","Intégrité de données: aucune ligne d'en-tête n'a été trouvée pour l'attribut"
"Name","Nom"
"View All Tags","Voir tous les tags"
"Other people marked this product with these tags:","D'autres personnes ont marqué ce produit avec ces tags:"
"Add Your Tags:","Ajoutez vos tags:"
"My Recent Tags","Mes tags récents"
"Tags:","Tags:"
"Are you sure you want to delete this tag?","Etes-vous sûr de vouloir supprimer ce tag ?"
"Tag Name: %s","Nom du tag: <strong>%s</strong>"
"Unable to find any product tagged with '%s'","Impossible de trouver des produits taggés avec '%s'"
"Products tagged with '%s' (<a href='%s'>RSS</a>)","Produits taggés avec '%s' (<a href='%s'>RSS</a>)"
"Save Tag","Enregistrer le tag"
"Tags Aren't Available","Les tags ne sont pas disponibles"
"Use spaces to separate tags. Use single quotes (') for phrases.","Utilisez les espaces pour séparer les tags. Utilisez les apostrophes (') pour les phrases."
"Popular Tags","Tags populaires"
"Add Tags","Ajouter des tags"
"Add to Cart","Ajouter au panier"
"You have not tagged any products yet.","Vous n'avez pas encore taggé de produits."
"Product Tags","Tags du produit"
"Add to Wishlist","Ajouter à la liste d'envies"
"Search Results for '%s' (<a href='%s'>RSS</a>)","Résultats de recherche pour '%s' (<a href='%s'>RSS</a>)"
"My Tags","Mes tags"
"Click on a tag to view your corresponding products.","Cliquez sur un tag pour voir les produits correspondant."
"Delete Tag","Effacer le tag"
"Edit Tag","Modifier le tag"
"Unable to find any product tagged with '%s'","Aucun produit taggé par '%s'"
"Unable to find any products tagged with '%s' in the current store","Aucun produit taggé par '%s' dans le magasin courant"
