"Activated Key","Activated Key"
"Authorization","Authorization"
"Card Verification Number","Card Verification Number"
"Credit Card Number","Credit Card Number"
"Credit Card Number: xxxx-%s","Credit Card Number: xxxx-%s"
"Credit Card Type","Credit Card Type"
"Credit Card Type: %s","Credit Card Type: %s"
"Credit Card Types","Credit Card Types"
"Debug Flag","Debug Flag"
"Enabled","Enabled"
"Error in refunding the payment","Error in refunding the payment"
"Expiration Date","Expiration Date"
"Expiration Date: %s/%s","Expiration Date: %s/%s"
"Name on Card","Name on Card"
"Name on the Card: %s","Name on the Card: %s"
"New order status","New order status"
"Paybox Direct","Paybox Direct"
"Paybox payment gateway is not available right now","Paybox payment gateway is not available right now"
"Payment","Payment"
"Payment Action","Payment Action"
"Payment from Specific countries","Payment from Specific countries"
"Payment from applicable countries","Payment from applicable countries"
"Please Select","Please Select"
"Rank number","Rank number"
"Site number (TPE)","Site number (TPE)"
"Sort order","Sort order"
"The URL of the backup payment server","The URL of the backup payment server"
"The URL of the primary payment server","The URL of the primary payment server"
"There has been an error processing your payment. ","There has been an error processing your payment. "
"There has been an error processing your payment. Please try later or contact us for help.","There has been an error processing your payment. Please try later or contact us for help."
"Title","Title"
"What is this?","What is this?"
