"Catalog Advanced Search","Catalog Advanced Search","duplicate (41-/home/vasily/dev/magento/app/code/core/Mage/CatalogSearch/Block/Advanced/Result.php, 33-/home/vasily/dev/magento/app/code/core/Mage/CatalogSearch/Block/Advanced/Form.php, 44-/home/vasily/dev/magento/app/code/core/Mage/CatalogSearch/Block/Advanced/Form.php, 29-/home/vasily/dev/magento/app/design/frontend/default/default/template/catalogsearch/advanced/form.phtml)"
"Go to Home Page","Go to Home Page","duplicate (37-/home/vasily/dev/magento/app/code/core/Mage/CatalogSearch/Block/Advanced/Result.php, 40-/home/vasily/dev/magento/app/code/core/Mage/CatalogSearch/Block/Advanced/Form.php, 44-/home/vasily/dev/magento/app/code/core/Mage/CatalogSearch/Block/Result.php)"
Home,Home,"duplicate (36-/home/vasily/dev/magento/app/code/core/Mage/CatalogSearch/Block/Advanced/Result.php, 39-/home/vasily/dev/magento/app/code/core/Mage/CatalogSearch/Block/Advanced/Form.php, 43-/home/vasily/dev/magento/app/code/core/Mage/CatalogSearch/Block/Result.php)"
Search,Search,"duplicate (63-/home/vasily/dev/magento/app/design/frontend/default/default/template/catalogsearch/advanced/form.phtml, 25-/home/vasily/dev/magento/app/design/frontend/default/default/template/catalogsearch/form.mini.phtml)"
