"Active","Active"
"Add Segment","Add Segment"
"Address Attributes","Address Attributes"
"Address Type","Address Type"
"Any","Any"
"Assigned to Website","Assigned to Website"
"Average","Average"
"Back","Back"
"Billing","Billing"
"CSV","CSV"
"Conditions","Conditions"
"Conditions Combination","Conditions Combination"
"Country","Country"
"Customer %s","Customer %s"
"Customer Address","Customer Address"
"Customer Address %s","Customer Address %s"
"Customer Attribute","Customer Attribute"
"Customer Segment","Customer Segment"
"Customer Segment Report","Customer Segment Report"
"Customer Segment data refreshed successfully.","Customer Segment data refreshed successfully."
"Customer Segments","Customer Segments"
"Customer Since","Customer Since"
"Customer Store Credit Amount %s %s:","Customer Store Credit Amount %s %s:"
"Customers","Customers"
"Date Range","Date Range"
"Date Ranges","Date Ranges"
"Default Address","Default Address"
"Delete","Delete"
"Description","Description"
"Edit Segment","Edit Segment"
"Edit Segment '%s'","Edit Segment '%s'"
"Email","Email"
"Enable Customer Segment Functionality","Enable Customer Segment Functionality"
"Excel","Excel"
"Failed to delete segment.","Failed to delete segment."
"Failed to save segment.","Failed to save segment."
"General Properties","General Properties"
"Gift Card","Gift Card"
"Grand Total","Grand Total"
"Group","Group"
"ID","ID"
"Inactive","Inactive"
"Manage Segments","Manage Segments"
"Matched Customers (%d)","Matched Customers (%d)"
"Name","Name"
"New Segment","New Segment"
"Number of Cart Line Items","Number of Cart Line Items"
"Number of Customers","Number of Customers"
"Number of Orders","Number of Orders"
"Order Address","Order Address"
"Order Address %s","Order Address %s"
"Order Address Attributes","Order Address Attributes"
"Order Status","Order Status"
"Processing Frequency (days)","Processing Frequency (days)"
"Product %s","Product %s"
"Product Attributes","Product Attributes"
"Product History","Product History"
"Product List","Product List"
"Products","Products"
"Products Quantity","Products Quantity"
"Purchased Quantity","Purchased Quantity"
"Refresh Segment Data","Refresh Segment Data"
"Reports","Reports"
"Sales","Sales"
"Sales Amount","Sales Amount"
"Save","Save"
"Save and Continue Edit","Save and Continue Edit"
"Segment Information","Segment Information"
"Segment Name","Segment Name"
"Segment has been successfully deleted.","Segment has been successfully deleted."
"Segment has been successfully saved","Segment has been successfully saved"
"Segments","Segments"
"Shipping","Shipping"
"Shopping Cart","Shopping Cart"
"Shopping Cart Total","Shopping Cart Total"
"State/Province","State/Province"
"Status","Status"
"Store Credit","Store Credit"
"Subtotal","Subtotal"
"Tax","Tax"
"Telephone","Telephone"
"Total","Total"
"Unknown operator specified","Unknown operator specified"
"Unknown quote total specified","Unknown quote total specified"
"Up To Date","Up To Date"
"Use for Customer Segment Conditions","Use for Customer Segment Conditions"
"Website","Website"
"Wishlist","Wishlist"
"Wrong customer segment requested.","Wrong customer segment requested."
"ZIP","ZIP"
"does not exist","does not exist"
"does not match","does not match"
"exists","exists"
"matches","matches"
"ordered","ordered"
"viewed","viewed"
