"Add New","Add New","duplicate (57-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Attribute/Set/Main.php, 49-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Category/Tree.php)"
"Add New Address","Add New Address","duplicate (35-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/customer/tab/addresses.phtml, 23-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/order/create/billing/address/select.phtml, 23-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/order/create/shipping/address/select.phtml)"
"Add New Answer","Add New Answer","duplicate (64-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Poll/Edit/Tab/Answers/List.php, 35-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Poll/Edit/Tab/Answers/Form.php)"
"Add New Attribute","Add New Attribute","duplicate (38-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Attribute/Set/Main/Formattribute.php, 36-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Attribute.php)"
"Add New Customer Group","Add New Customer Group","duplicate (74-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Tax/Class/Customer/Form/Add.php, 33-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/customer/group/list.phtml)"
"Add New Review","Add New Review","duplicate (33-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Review/Main.php, 104-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Review/Add.php)"
"Add New Role","Add New Role","duplicate (36-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Permissions/Role.php, 24-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/permissions/roleinfo.phtml, 23-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/permissions/usernroles.phtml, 33-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/permissions/roles.phtml)"
"Add new Role","Add new Role","duplicate (60-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Permissions/RoleController.php, 61-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Permissions/RoleController.php)"
"Add New Rule","Add New Rule","duplicate (42-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Promo/Catalog.php, 36-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Promo/Quote.php)"
"Add New Tag","Add New Tag","duplicate (36-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Tag/Tag.php, 41-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Tag/Pending.php)"
"Add New Tax Rate","Add New Tax Rate","duplicate (51-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Tax/RateController.php, 33-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/tax/toolbar/rate/add.phtml)"
"Add New Template","Add New Template","duplicate (33-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/system/email/template/list.phtml, 33-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/newsletter/template/list.phtml)"
"Add New User","Add New User","duplicate (35-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Permissions/User.php, 22-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/permissions/usernroles.phtml, 33-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/permissions/users.phtml, 30-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/permissions/userinfo.phtml)"
"Add Option","Add Option","duplicate (49-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Attribute/Edit/Tab/Options.php, 83-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Edit/Tab/Bundle/Option/Renderer.php)"
"Add Product","Add Product","duplicate (58-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Sales/Order/Create/Items.php, 41-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product.php)"
"Added From","Added From","duplicate (71-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Customer/Edit/Tab/View/Wishlist.php, 85-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Customer/Edit/Tab/Wishlist.php)"
"All countries","All countries","duplicate (31-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Widget/Grid/Column/Filter/Country.php, 33-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Customer/Grid/Filter/Country.php)"
"All stores","All stores","duplicate (64-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Cms/Block/Grid.php, 64-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Cms/Page/Edit/Tab/Main.php, 74-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Cms/Page/Grid.php, 23-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/store/switcher.phtml)"
"All Stores","All Stores","duplicate (71-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Cms/Block/Edit/Form.php, 34-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/customer/tab/view/sales.phtml)"
"All Tags","All Tags","duplicate (45-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/TagController.php, 45-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/TagController.php)"
"Answer Title","Answer Title","duplicate (39-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Poll/Answer/Edit/Form.php, 40-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Poll/Answer/Edit/Form.php, 39-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Poll/Edit/Tab/Answers/Form.php, 40-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Poll/Edit/Tab/Answers/Form.php, 59-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Poll/Edit/Tab/Answers/Grid.php)"
"Answer Title:","Answer Title:","duplicate (28-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/poll/answers/list.phtml, 71-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/poll/answers/list.phtml)"
Any,Any,"duplicate (34-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Widget/Grid/Column/Filter/Radio.php, 34-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Widget/Grid/Column/Filter/Checkbox.php)"
Apply,Apply,"duplicate (44-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Promo/Quote/Edit/Tab/Action.php, 22-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/order/create/coupons/form.phtml)"
"Apply To","Apply To","duplicate (152-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Attribute/Edit/Tab/Main.php, 153-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Attribute/Edit/Tab/Main.php)"
Approved,Approved,"duplicate (77-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Customer/Edit/Tab/Tag.php, 79-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Edit/Tab/Tag.php, 69-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Tag/Edit/Form.php, 103-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Tag/Grid/Pending.php, 68-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Tag/Grid/All.php, 72-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Tag/Tag/Edit/Form.php, 99-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Tag/Tag/Grid.php)"
"Are you sure that you want to delete this template?","Are you sure that you want to delete this template?","duplicate (99-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/system/email/template/edit.phtml, 138-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/newsletter/template/edit.phtml)"
"Are you sure you want to do this?","Are you sure you want to do this?","duplicate (60-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Widget/Form/Container.php, 72-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Tax/Class/Page/Edit.php, 70-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Tax/Rule/Toolbar/Save.php, 70-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Tax/Rate/Toolbar/Save.php, 51-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Review/Edit.php, 79-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Backup/Grid.php, 62-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Permissions/Buttons.php, 50-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Tag/Tag/Edit.php)"
"Assigned Options","Assigned Options","duplicate (33-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Rating/Edit/Tab/Options.php, 21-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/rating/options.phtml)"
"Associated Products","Associated Products","duplicate (130-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Edit/Tabs.php, 136-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Edit/Tabs.php)"
"Attrib. Set Name","Attrib. Set Name","duplicate (150-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Edit/Tab/Super/Config/Grid.php, 126-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Edit/Tab/Crosssell.php, 129-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Edit/Tab/Related.php, 128-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Edit/Tab/Upsell.php, 133-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Grid.php)"
"Attribute Model","Attribute Model","duplicate (57-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Attribute/Edit/Tab/System.php, 58-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Attribute/Edit/Tab/System.php)"
"Attribute Properties","Attribute Properties","duplicate (38-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Attribute/Edit/Tab/Main.php, 42-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Attribute/Edit/Tabs.php, 43-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Attribute/Edit/Tabs.php)"
"Attribute Set","Attribute Set","duplicate (51-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Edit/Tab/Settings.php, 52-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Edit/Tab/Settings.php)"
"Attribute set successfully saved.","Attribute set successfully saved.","duplicate (103-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Catalog/Product/SetController.php, 105-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Catalog/Product/SetController.php, 106-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Catalog/Product/SetController.php)"
Back,Back,"duplicate (43-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Widget/Form/Container.php, 40-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Widget/View/Container.php, 49-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/System/Email/Template/Edit.php, 80-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Newsletter/Queue/Edit.php, 49-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Newsletter/Template/Edit.php, 45-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Tax/Class/Toolbar/Save.php, 45-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Tax/Class/Page/Edit.php, 43-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Tax/Rule/Toolbar/Save.php, 43-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Tax/Rate/Toolbar/Save.php, 47-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Attribute/Set/Toolbar/Add.php, 65-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Attribute/Set/Main.php, 42-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Edit.php, 35-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Permissions/Buttons.php)"
"Backend Model","Backend Model","duplicate (63-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Attribute/Edit/Tab/System.php, 64-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Attribute/Edit/Tab/System.php)"
"Best Customers","Best Customers","duplicate (157-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/ReportController.php, 157-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/ReportController.php)"
"Bill to First name","Bill to First name","duplicate (81-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Sales/Order/Grid.php, 93-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Sales/Invoice/Grid.php)"
"Bill to Last name","Bill to Last name","duplicate (86-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Sales/Order/Grid.php, 98-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Sales/Invoice/Grid.php)"
"Billing Address","Billing Address","duplicate (47-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Sales/Order/Create/Billing/Address.php, 52-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/cmemo/create/plane.phtml, 52-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/cmemo/view/plane.phtml, 53-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/cmemo/create.phtml, 53-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/cmemo/edit.phtml, 52-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/cmemo/view.phtml, 54-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/order/edit/form.phtml, 53-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/order/view/form.phtml, 52-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/invoice/create/plane.phtml, 52-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/invoice/view/plane.phtml, 53-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/invoice/create.phtml, 53-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/invoice/edit.phtml, 52-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/invoice/view.phtml)"
"Block Information","Block Information","duplicate (37-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Cms/Block/Edit/Form.php, 37-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Tag/Edit/Form.php, 36-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Tag/Tag/Edit/Form.php)"
"Block Title","Block Title","duplicate (58-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Cms/Block/Edit/Form.php, 59-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Cms/Block/Edit/Form.php)"
"Bought From","Bought From","duplicate (102-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Customer/Edit/Tab/View/Orders.php, 90-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Customer/Edit/Tab/Orders.php)"
Cancel,Cancel,"duplicate (57-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Newsletter/Queue/Grid/Renderer/Action.php, 38-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Customer/Edit/Tab/Newsletter/Grid/Filter/Status.php, 37-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Customer/Edit/Tab/Newsletter/Grid/Renderer/Status.php, 144-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/customer/tab/addresses.phtml)"
"Cancel Order","Cancel Order","duplicate (43-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Sales/Order/View.php, 47-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Sales/Order/Create.php)"
"Card Verification Number","Card Verification Number","duplicate (48-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/payment/form/ccsave.phtml, 49-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/payment/form/ccsave.phtml, 48-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/payment/form/cc.phtml, 49-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/payment/form/cc.phtml)"
Catalog,Catalog,"duplicate (36-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Promo/CatalogController.php, 36-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Promo/CatalogController.php, 45-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Promo/QuoteController.php, 45-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Promo/QuoteController.php, 38-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Catalog/Product/SetController.php, 38-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Catalog/Product/SetController.php, 64-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Catalog/Product/SetController.php, 64-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Catalog/Product/SetController.php, 45-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Catalog/Product/AttributeController.php, 45-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Catalog/Product/AttributeController.php, 36-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Catalog/SearchController.php, 36-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Catalog/SearchController.php, 75-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Catalog/CategoryController.php, 75-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Catalog/CategoryController.php, 34-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/CatalogController.php, 34-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/CatalogController.php, 36-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/TagController.php, 36-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/TagController.php)"
"Catalog Input Type for Store Owner","Catalog Input Type for Store Owner","duplicate (61-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Attribute/Edit/Tab/Main.php, 62-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Attribute/Edit/Tab/Main.php)"
Categories,Categories,"duplicate (77-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Edit/Tabs.php, 196-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Grid.php, 24-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/catalog/category/tree.phtml)"
City,City,"duplicate (49-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/order/create/billing/address/form.phtml, 42-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/order/create/billing/address.phtml, 48-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/order/create/shipping/address/form.phtml, 42-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/order/create/shipping/address.phtml)"
"Class Name","Class Name","duplicate (55-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Tax/Class/Product/Form/Add.php, 59-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Tax/Class/Customer/Form/Add.php, 50-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Tax/Class/Customer/Grid/Class.php, 55-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Tax/Class/Form/Rename.php, 56-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Tax/Class/Grid/Default.php)"
CMS,CMS,"duplicate (38-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Cms/BlockController.php, 38-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Cms/BlockController.php, 38-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Cms/PageController.php, 38-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Cms/PageController.php)"
Comment,Comment,"duplicate (104-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/order/edit/form.phtml, 103-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/order/view/form.phtml)"
Company,Company,"duplicate (37-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/order/create/billing/address/form.phtml, 34-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/order/create/billing/address.phtml, 36-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/order/create/shipping/address/form.phtml, 34-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/order/create/shipping/address.phtml)"
"Comparable on Front-end","Comparable on Front-end","duplicate (60-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Attribute/Edit/Tab/Front.php, 61-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Attribute/Edit/Tab/Front.php)"
