Amex,Amex
Authorization,Autorizatie
"Billing Information","Informatia de factura"
"Change Payment Method","Schimbati metoda de plata"
"Change Shipping Address","Schimbati adresa de livrare"
Discover,Discover
"Edit Shopping Cart","Editati carutul de cumparaturi"
"Invalid data","Data invalida"
"Items in Your Shopping Cart","Obiecte in carutul de cumparaturi"
MasterCard,MasterCard
N/A,N/A
Order,Comanda
"Payment Method","Metoda de plata"
"PayPal Account","Acont PayPal"
"Paypal Checkout","Checkout cu Paypal"
"Place an Order","Pune-ti o comanda"
"Please select a shipping method...","Va rugam selecta-ti o metoda de livrare..."
"Please select a valid shipping method","Va rugam selectati o metoda de livrare valida"
Price,Pret
"Problem during communication with PayPal","Problema in comunicarea cu Paypal"
"Product Name","Numele produsului"
Qty,Cantitate
"Review Order","Revedeti comanda"
Sale,Vinzare
"Shipping Address","Adresa de livrare"
"Shipping Information","Informatia de livrare"
"Shipping Method","Metoda de livrare"
"Sorry, no quotes are available for this order at this time.","Imi pare rau, cotari pentru aceasta comanda nu sint valabile acum."
Subtotal,Subtotal
"There was an error connecting to the Paypal server: %s","A fost o eroare in conectarea cu servuitorul Paypal: %s"
"There was an error during communication with Paypal: %s - %s","A fost o eroare in comunicarea cu Paypal: %s - %s"
"Update Shipping Method","Actualizati metoda de livrare"
Visa,Visa
"Your billing address will be ignored and you will be redirected to PayPal website","Adresa de factura va fi ignorata si veti fi redirectionat catre website-ul PayPal"
