"Warning tax configuration can result in unexpected FPT prices on applicable devices. ","Warning tax configuration can result in unexpected FPT prices on applicable devices. "
"Please see <a href=""%1"">documentation</a> for more details. ","Please see <a href=""%1"">documentation</a> for more details. "
"Click here to go to <a href=""%1"">Tax Configuration</a> and change your settings.","Click here to go to <a href=""%1"">Tax Configuration</a> and change your settings."
"customer group","customer group"
product,product
"Import Tax Rates","Import Tax Rates"
"Export Tax Rates","Export Tax Rates"
Note:,Note:
"Leave this field empty if you wish to use the tax identifier.","Leave this field empty if you wish to use the tax identifier."
"Do you really want to delete this tax rate?","Do you really want to delete this tax rate?"
"Add New Class","Add New Class"
State/Region,State/Region
"Subtotal Only","Subtotal Only"
