"Invalid entity_type specified: %","Invalid entity_type specified: %","redundant (116 - /home/vasily/dev/magento/app/code/core/Mage/Eav//Model/Config.php)"
"Invalid entity_type specified: %s","Invalid entity_type specified: %s","redundant (78 - /home/vasily/dev/magento/app/code/core/Mage/Eav//Model/Config.php)"
"Invalid joined fields","Invalid joined fields","redundant (574 - /home/vasily/dev/magento/app/code/core/Mage/Eav//Model/Entity/Collection/Abstract.php)"
"Joined field with this alias (%s) is already declared","Joined field with this alias (%s) is already declared","redundant (578 - /home/vasily/dev/magento/app/code/core/Mage/Eav//Model/Entity/Collection/Abstract.php)"
"Entity is not initialized","Entity is not initialized","duplicate (157-/home/vasily/dev/magento/app/code/core/Mage/Eav//Model/Entity/Collection/Abstract.php, 211-/home/vasily/dev/magento/app/code/core/Mage/Eav//Model/Entity/Abstract.php)"
"Invalid attribute name: %s","Invalid attribute name: %s","duplicate (882-/home/vasily/dev/magento/app/code/core/Mage/Eav//Model/Entity/Collection/Abstract.php, 939-/home/vasily/dev/magento/app/code/core/Mage/Eav//Model/Entity/Collection/Abstract.php)"
"No connection available","No connection available","duplicate (657-/home/vasily/dev/magento/app/code/core/Mage/Eav//Model/Entity/Collection/Abstract.php, 717-/home/vasily/dev/magento/app/code/core/Mage/Eav//Model/Entity/Abstract.php, 778-/home/vasily/dev/magento/app/code/core/Mage/Eav//Model/Entity/Abstract.php, 874-/home/vasily/dev/magento/app/code/core/Mage/Eav//Model/Entity/Abstract.php)"
"Unknown parameter","Unknown parameter","duplicate (189-/home/vasily/dev/magento/app/code/core/Mage/Eav//Model/Entity/Abstract.php, 390-/home/vasily/dev/magento/app/code/core/Mage/Eav//Model/Entity/Abstract.php)"
