"Configurable Product Image","Configurable Product Image"
"Attribute '%s' used in configurable products","Attribute '%s' used in configurable products"
"This attribute is used in configurable products","This attribute is used in configurable products"
"This product does not have any configurable options","This product does not have any configurable options"
