"503 Service Unavailable","503  Service non disponible"
"200 OK","200 OK"
"Website Closed","Site internet fermé"
"Private Sales: Login Only","Ventes privées: Connexion seulement"
"Private Sales: Login and Register","Ventes privées: Connexion et enregistrement"
"To login form (302 Found)","Vers le formulaire de connexion (302 trouvée)"
"To landing page (302 Found)","Vers la page d'atterrissage (302 trouvée)"
"Startup Page","Startup Page"
"Landing Page","Landing Page"
"Access Restriction","Access Restriction"
"Restriction Mode","Restriction Mode"
"Applicable only if restriction mode is set to ""Private Sales"".","Applicable only if restriction mode is set to ""Private Sales""."
"HTTP Response","HTTP Response"
"Applicable only if restriction mode is set to ""Website Closed"". The landing page is rendered as raw HTML.","Applicable only if restriction mode is set to ""Website Closed"". The landing page is rendered as raw HTML."
