"The subscription has been saved successfully","The subscription has been saved successfully"
"Thank you for your subscription","Thank you for your subscription"
"There has been an error while saving your subscription","There has been an error while saving your subscription"
"You have been successfully unsubscribed","You have been successfully unsubscribed"
"There was a problem with the unsubscription","There was a problem with the unsubscription"
"Confirmation request has been sent","Confirmation request has been sent"
"There was a problem with the subscription","There was a problem with the subscription"
"Invalid subscription id","Invalid subscription id"
"Your subscription has been successfully confirmed","Your subscription has been successfully confirmed"
"Invalid subscription confirmation code","Invalid subscription confirmation code"
"There was a problem with the subscription: ","There was a problem with the subscription: "
