"Yes, for Specified Customer Groups","Oui, pour les groupes client spécifiés"
"Yes, for Everyone","Oui, pour tous"
No,Non
Action,Action
"Add to Cart","Ajouter au caddy"
"-- Please Select --","-- Please Select --"
Website,Website
"All Websites","All Websites"
"Customer Group","Customer Group"
"New Permission","Nouvelle permission"
"You already have a permission with this scope.","You already have a permission with this scope."
(Allow),(Autorise)
(Deny),(Refuse)
"Category Permissions","Permissions de la catégorie"
"Browsing Category","Naviguer la catégorie"
"Display Product Prices","Affiche les prix des produits"
"No, Redirect to Landing Page","Non, redirige vers la page d'atterrissage"
"You may need more permissions to access this category.","You may need more permissions to access this category."
"You cannot add ""%1"" to the cart.","You cannot add ""%1"" to the cart."
"You may need more permissions to access this product.","You may need more permissions to access this product."
"Permission with the same scope","Permission avec la même ampleur"
"Permissions do not depend on store views.","Permissions do not depend on store views."
"All Customer Groups","All Customer Groups"
Allow,Allow
Deny,Deny
"Use parent","Use parent"
"Catalog Category Permissions","Catalog Category Permissions"
"Indexed permissions for categories","Indexed permissions for categories"
"Catalog Product Permissions","Catalog Product Permissions"
"Indexed permissions for products","Indexed permissions for products"
